campaign_name,ad_group,page_id,final_url,keyword,match_type,volume_mid,class,expected_intent_note,tracking_slot,suggested_start_bid,headline_seed_1,headline_seed_2,headline_seed_3
RC-npq-ship-icon-of-the-seas-BOOK,npq-ship-icon-of-the-seas--core,npq-ship-icon-of-the-seas,/en/go/ships/icon-of-the-seas/,family infinite ocean view balcony icon of the seas,exact,210,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-icon-of-the-seas-BOOK,0.82,Icon Of The Seas Cruises,Check Icon Sailing Dates,Talk To A Cruise Specialist
RC-npq-ship-icon-of-the-seas-BOOK,npq-ship-icon-of-the-seas--book,npq-ship-icon-of-the-seas,/en/go/ships/icon-of-the-seas/,icon of the seas book,exact,1000,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-icon-of-the-seas-BOOK,0.20,Icon Of The Seas Cruises,Check Icon Sailing Dates,Talk To A Cruise Specialist
RC-npq-ship-icon-of-the-seas-BOOK,npq-ship-icon-of-the-seas--book,npq-ship-icon-of-the-seas,/en/go/ships/icon-of-the-seas/,icon of the seas book,"phrase (discovery, negatives applied)",1000,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-icon-of-the-seas-BOOK,0.20,Icon Of The Seas Cruises,Check Icon Sailing Dates,Talk To A Cruise Specialist
RC-npq-ship-icon-of-the-seas-BOOK,npq-ship-icon-of-the-seas--book,npq-ship-icon-of-the-seas,/en/go/ships/icon-of-the-seas/,royal caribbean icon of the seas book,exact,140,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-icon-of-the-seas-BOOK,0.31,Icon Of The Seas Cruises,Check Icon Sailing Dates,Talk To A Cruise Specialist
RC-p003-BOOK,p003--cheap,p003,/en/go/lines/royal-caribbean/,cheap royal caribbean cruises,exact,1000,BOOK-NOW,Brand-committed shopper; call must surface current sailings and price one,fwd-RC-p003-BOOK,0.61,Value Royal Caribbean Trips,Lower Priced Season Dates,Call A Cruise Specialist
RC-p003-BOOK,p003--cheap,p003,/en/go/lines/royal-caribbean/,cheap royal caribbean cruises,"phrase (discovery, negatives applied)",1000,BOOK-NOW,Brand-committed shopper; call must surface current sailings and price one,fwd-RC-p003-BOOK,0.61,Value Royal Caribbean Trips,Lower Priced Season Dates,Call A Cruise Specialist
RC-npq-rci-5-6-night-BOOK,npq-rci-5-6-night--core,npq-rci-5-6-night,/en/go/lines/royal-caribbean/5-6-night-cruises/,royal caribbean 5 day cruise,exact,1000,BOOK-NOW,Knows trip length; call must present port and date options with pricing,fwd-RC-npq-rci-5-6-night-BOOK,0.20,5 And 6 Night Cruises,Royal Caribbean Getaways,Call For Dates And Cabins
RC-npq-rci-5-6-night-BOOK,npq-rci-5-6-night--core,npq-rci-5-6-night,/en/go/lines/royal-caribbean/5-6-night-cruises/,royal caribbean 5 day cruise,"phrase (discovery, negatives applied)",1000,BOOK-NOW,Knows trip length; call must present port and date options with pricing,fwd-RC-npq-rci-5-6-night-BOOK,0.20,5 And 6 Night Cruises,Royal Caribbean Getaways,Call For Dates And Cabins
RC-npq-ship-quantum-of-the-seas-BOOK,npq-ship-quantum-of-the-seas--alaska,npq-ship-quantum-of-the-seas,/en/go/ships/quantum-of-the-seas/,quantum of the seas alaska,exact,590,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-quantum-of-the-seas-BOOK,0.41,Quantum Of The Seas Cruises,Check Quantum Sailing Dates,Talk To A Cruise Specialist
RC-npq-ship-quantum-of-the-seas-BOOK,npq-ship-quantum-of-the-seas--alaska,npq-ship-quantum-of-the-seas,/en/go/ships/quantum-of-the-seas/,quantum of the seas alaska,"phrase (discovery, negatives applied)",590,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-quantum-of-the-seas-BOOK,0.41,Quantum Of The Seas Cruises,Check Quantum Sailing Dates,Talk To A Cruise Specialist
RC-npq-ship-quantum-of-the-seas-BOOK,npq-ship-quantum-of-the-seas--alaska,npq-ship-quantum-of-the-seas,/en/go/ships/quantum-of-the-seas/,quantum of the seas alaska cruise,exact,260,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-quantum-of-the-seas-BOOK,0.61,Quantum Of The Seas Cruises,Check Quantum Sailing Dates,Talk To A Cruise Specialist
RC-npq-ship-quantum-of-the-seas-BOOK,npq-ship-quantum-of-the-seas--alaska,npq-ship-quantum-of-the-seas,/en/go/ships/quantum-of-the-seas/,royal caribbean quantum of the seas alaska cruise,exact,110,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-quantum-of-the-seas-BOOK,0.20,Quantum Of The Seas Cruises,Check Quantum Sailing Dates,Talk To A Cruise Specialist
RC-npq-rci-miami-BOOK,npq-rci-miami--2-4-night,npq-rci-miami,/en/go/lines/royal-caribbean/from/miami/?nights=3,royal caribbean 3 day cruise miami,exact,390,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-miami-BOOK,0.25,Royal Caribbean From Miami,Miami Sailings And Dates,Talk To A Cruise Specialist
RC-npq-rci-miami-BOOK,npq-rci-miami--2-4-night,npq-rci-miami,/en/go/lines/royal-caribbean/from/miami/?nights=3,royal caribbean 3 day cruise miami,"phrase (discovery, negatives applied)",390,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-miami-BOOK,0.25,Royal Caribbean From Miami,Miami Sailings And Dates,Talk To A Cruise Specialist
RC-npq-rci-miami-BOOK,npq-rci-miami--2-4-night,npq-rci-miami,/en/go/lines/royal-caribbean/from/miami/,royal caribbean weekend cruise from miami,exact,390,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-miami-BOOK,0.20,Royal Caribbean From Miami,Miami Sailings And Dates,Talk To A Cruise Specialist
RC-npq-rci-miami-BOOK,npq-rci-miami--2-4-night,npq-rci-miami,/en/go/lines/royal-caribbean/from/miami/?nights=4,royal caribbean 4 day cruise from miami,exact,140,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-miami-BOOK,0.22,Royal Caribbean From Miami,Miami Sailings And Dates,Talk To A Cruise Specialist
RC-p001-BOOK,p001--7-night,p001,/en/go/itineraries/7-night-bahamas-perfect-day-from-new-york/,7 night bahamas cruise royal caribbean,exact,880,BOOK-NOW,Knows itinerary (7n Bahamas ex NY); call must price exact dates and cabin,fwd-RC-p001-BOOK,0.26,7 Night Bahamas From New York,Check Sailing Dates By Phone,Talk To A Cruise Specialist
RC-p001-BOOK,p001--7-night,p001,/en/go/itineraries/7-night-bahamas-perfect-day-from-new-york/,7 night bahamas cruise royal caribbean,"phrase (discovery, negatives applied)",880,BOOK-NOW,Knows itinerary (7n Bahamas ex NY); call must price exact dates and cabin,fwd-RC-p001-BOOK,0.26,7 Night Bahamas From New York,Check Sailing Dates By Phone,Talk To A Cruise Specialist
RC-p001-BOOK,p001--7-night,p001,/en/go/itineraries/7-night-bahamas-perfect-day-from-new-york/,royal caribbean 7 day bahamas cruise,exact,30,BOOK-NOW,Knows itinerary (7n Bahamas ex NY); call must price exact dates and cabin,fwd-RC-p001-BOOK,0.30,7 Night Bahamas From New York,Check Sailing Dates By Phone,Talk To A Cruise Specialist
RC-npq-ship-wonder-of-the-seas-BOOK,npq-ship-wonder-of-the-seas--prices,npq-ship-wonder-of-the-seas,/en/go/ships/wonder-of-the-seas/,wonder of the seas ticket price,exact,720,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-wonder-of-the-seas-BOOK,0.20,Wonder Of The Seas Cruises,Check Wonder Sailing Dates,Talk To A Cruise Specialist
RC-npq-ship-wonder-of-the-seas-BOOK,npq-ship-wonder-of-the-seas--prices,npq-ship-wonder-of-the-seas,/en/go/ships/wonder-of-the-seas/,wonder of the seas ticket price,"phrase (discovery, negatives applied)",720,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-wonder-of-the-seas-BOOK,0.20,Wonder Of The Seas Cruises,Check Wonder Sailing Dates,Talk To A Cruise Specialist
RC-npq-rci-7-night-BOOK,npq-rci-7-night--core,npq-rci-7-night,/en/go/lines/royal-caribbean/7-night-cruises/,7 day cruise royal caribbean,exact,720,BOOK-NOW,Knows trip length; call must present port and date options with pricing,fwd-RC-npq-rci-7-night-BOOK,0.20,7 Night Royal Caribbean,Week Long Sailing Options,Call For Dates And Cabins
RC-npq-rci-7-night-BOOK,npq-rci-7-night--core,npq-rci-7-night,/en/go/lines/royal-caribbean/7-night-cruises/,7 day cruise royal caribbean,"phrase (discovery, negatives applied)",720,BOOK-NOW,Knows trip length; call must present port and date options with pricing,fwd-RC-npq-rci-7-night-BOOK,0.20,7 Night Royal Caribbean,Week Long Sailing Options,Call For Dates And Cabins
RC-npq-rci-dest-cococay-BOOK,npq-rci-dest-cococay--2-4-night,npq-rci-dest-cococay,/en/go/lines/royal-caribbean/to/cococay/?nights=3,3 night bahamas & perfect day cruise,exact,390,BOOK-NOW,"Knows line and destination; call must narrow port, dates and cabin",fwd-RC-npq-rci-dest-cococay-BOOK,1.21,Perfect Day CocoCay Sailings,Compare Sailings And Dates,Call A Cruise Planning Expert
RC-npq-rci-dest-cococay-BOOK,npq-rci-dest-cococay--2-4-night,npq-rci-dest-cococay,/en/go/lines/royal-caribbean/to/cococay/?nights=3,3 night bahamas & perfect day cruise,"phrase (discovery, negatives applied)",390,BOOK-NOW,"Knows line and destination; call must narrow port, dates and cabin",fwd-RC-npq-rci-dest-cococay-BOOK,1.21,Perfect Day CocoCay Sailings,Compare Sailings And Dates,Call A Cruise Planning Expert
RC-npq-rci-dest-cococay-BOOK,npq-rci-dest-cococay--2-4-night,npq-rci-dest-cococay,/en/go/lines/royal-caribbean/to/cococay/?nights=4,royal caribbean 4 night bahamas & perfect day cruise,exact,140,BOOK-NOW,"Knows line and destination; call must narrow port, dates and cabin",fwd-RC-npq-rci-dest-cococay-BOOK,0.72,Perfect Day CocoCay Sailings,Compare Sailings And Dates,Call A Cruise Planning Expert
RC-npq-rci-dest-cococay-BOOK,npq-rci-dest-cococay--2-4-night,npq-rci-dest-cococay,/en/go/lines/royal-caribbean/to/cococay/?nights=3,royal caribbean 3 night bahamas & perfect day cruise,exact,140,BOOK-NOW,"Knows line and destination; call must narrow port, dates and cabin",fwd-RC-npq-rci-dest-cococay-BOOK,0.90,Perfect Day CocoCay Sailings,Compare Sailings And Dates,Call A Cruise Planning Expert
RC-p002-BOOK,p002--symphony,p002,/en/go/lines/royal-caribbean/from/galveston/,symphony of the seas galveston,exact,590,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-p002-BOOK,0.37,Royal Caribbean From Galveston,Galveston Sailings And Dates,Talk To A Cruise Specialist
RC-p002-BOOK,p002--symphony,p002,/en/go/lines/royal-caribbean/from/galveston/,symphony of the seas galveston,"phrase (discovery, negatives applied)",590,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-p002-BOOK,0.37,Royal Caribbean From Galveston,Galveston Sailings And Dates,Talk To A Cruise Specialist
RC-npq-ship-anthem-of-the-seas-BOOK,npq-ship-anthem-of-the-seas--caribbean,npq-ship-anthem-of-the-seas,/en/go/ships/anthem-of-the-seas/,caribbean cruise anthem of the seas,exact,590,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-anthem-of-the-seas-BOOK,0.20,Anthem Of The Seas Cruises,Check Anthem Sailing Dates,Talk To A Cruise Specialist
RC-npq-ship-anthem-of-the-seas-BOOK,npq-ship-anthem-of-the-seas--caribbean,npq-ship-anthem-of-the-seas,/en/go/ships/anthem-of-the-seas/,caribbean cruise anthem of the seas,"phrase (discovery, negatives applied)",590,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-anthem-of-the-seas-BOOK,0.20,Anthem Of The Seas Cruises,Check Anthem Sailing Dates,Talk To A Cruise Specialist
RC-npq-ship-ovation-of-the-seas-BOOK,npq-ship-ovation-of-the-seas--alaska,npq-ship-ovation-of-the-seas,/en/go/ships/ovation-of-the-seas/,ovation of the seas alaska cruise,exact,390,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-ovation-of-the-seas-BOOK,0.24,Ovation Of The Seas Cruises,Check Ovation Sailing Dates,Talk To A Cruise Specialist
RC-npq-ship-ovation-of-the-seas-BOOK,npq-ship-ovation-of-the-seas--alaska,npq-ship-ovation-of-the-seas,/en/go/ships/ovation-of-the-seas/,ovation of the seas alaska cruise,"phrase (discovery, negatives applied)",390,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-ovation-of-the-seas-BOOK,0.24,Ovation Of The Seas Cruises,Check Ovation Sailing Dates,Talk To A Cruise Specialist
RC-npq-ship-ovation-of-the-seas-BOOK,npq-ship-ovation-of-the-seas--alaska,npq-ship-ovation-of-the-seas,/en/go/ships/ovation-of-the-seas/,royal caribbean ovation of the seas alaska,exact,140,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-ovation-of-the-seas-BOOK,0.20,Ovation Of The Seas Cruises,Check Ovation Sailing Dates,Talk To A Cruise Specialist
RC-npq-rci-port-canaveral-BOOK,npq-rci-port-canaveral--2-4-night,npq-rci-port-canaveral,/en/go/lines/royal-caribbean/from/port-canaveral/?nights=3,royal caribbean 3 day cruise from port canaveral,exact,320,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-port-canaveral-BOOK,0.32,Royal Caribbean Port Canaveral,Sailings And Departure Dates,Talk To A Cruise Specialist
RC-npq-rci-port-canaveral-BOOK,npq-rci-port-canaveral--2-4-night,npq-rci-port-canaveral,/en/go/lines/royal-caribbean/from/port-canaveral/?nights=3,royal caribbean 3 day cruise from port canaveral,"phrase (discovery, negatives applied)",320,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-port-canaveral-BOOK,0.32,Royal Caribbean Port Canaveral,Sailings And Departure Dates,Talk To A Cruise Specialist
RC-npq-rci-port-canaveral-BOOK,npq-rci-port-canaveral--2-4-night,npq-rci-port-canaveral,/en/go/lines/royal-caribbean/from/port-canaveral/?nights=4,royal caribbean 4 day cruise from port canaveral,exact,170,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-port-canaveral-BOOK,0.20,Royal Caribbean Port Canaveral,Sailings And Departure Dates,Talk To A Cruise Specialist
RC-npq-ship-oasis-of-the-seas-BOOK,npq-ship-oasis-of-the-seas--prices,npq-ship-oasis-of-the-seas,/en/go/ships/oasis-of-the-seas/,oasis of the seas ticket cost,exact,480,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-oasis-of-the-seas-BOOK,0.20,Oasis Of The Seas Cruises,Check Oasis Sailing Dates,Talk To A Cruise Specialist
RC-npq-ship-oasis-of-the-seas-BOOK,npq-ship-oasis-of-the-seas--prices,npq-ship-oasis-of-the-seas,/en/go/ships/oasis-of-the-seas/,oasis of the seas ticket cost,"phrase (discovery, negatives applied)",480,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-oasis-of-the-seas-BOOK,0.20,Oasis Of The Seas Cruises,Check Oasis Sailing Dates,Talk To A Cruise Specialist
RC-npq-rci-miami-BOOK,npq-rci-miami--bahamas,npq-rci-miami,/en/go/lines/royal-caribbean/from/miami/,royal caribbean cruise from miami to bahamas,exact,480,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-miami-BOOK,0.20,Royal Caribbean From Miami,Miami Sailings And Dates,Talk To A Cruise Specialist
RC-npq-rci-miami-BOOK,npq-rci-miami--bahamas,npq-rci-miami,/en/go/lines/royal-caribbean/from/miami/,royal caribbean cruise from miami to bahamas,"phrase (discovery, negatives applied)",480,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-miami-BOOK,0.20,Royal Caribbean From Miami,Miami Sailings And Dates,Talk To A Cruise Specialist
RC-p002-BOOK,p002--harmony,p002,/en/go/lines/royal-caribbean/from/galveston/,harmony of the seas galveston,exact,480,BOOK-NOW,"PAUSE-AT-LAUNCH: no bookable inventory, see lp-system/out/verification-2026-07-29.md. Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-p002-BOOK,0.45,Royal Caribbean From Galveston,Galveston Sailings And Dates,Talk To A Cruise Specialist
RC-p002-BOOK,p002--harmony,p002,/en/go/lines/royal-caribbean/from/galveston/,harmony of the seas galveston,"phrase (discovery, negatives applied)",480,BOOK-NOW,"PAUSE-AT-LAUNCH: no bookable inventory, see lp-system/out/verification-2026-07-29.md. Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-p002-BOOK,0.45,Royal Caribbean From Galveston,Galveston Sailings And Dates,Talk To A Cruise Specialist
RC-npq-rci-miami-BOOK,npq-rci-miami--deals,npq-rci-miami,/en/go/lines/royal-caribbean/from/miami/,royal caribbean cruise deals from miami,exact,480,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-miami-BOOK,0.43,Royal Caribbean From Miami,Miami Sailings And Dates,Talk To A Cruise Specialist
RC-npq-rci-miami-BOOK,npq-rci-miami--deals,npq-rci-miami,/en/go/lines/royal-caribbean/from/miami/,royal caribbean cruise deals from miami,"phrase (discovery, negatives applied)",480,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-miami-BOOK,0.43,Royal Caribbean From Miami,Miami Sailings And Dates,Talk To A Cruise Specialist
RC-npq-rci-dest-bahamas-BOOK,npq-rci-dest-bahamas--2-4-night,npq-rci-dest-bahamas,/en/go/lines/royal-caribbean/to/bahamas/?nights=3,3 day bahamas cruise royal caribbean,exact,260,BOOK-NOW,"Knows line and destination; call must narrow port, dates and cabin",fwd-RC-npq-rci-dest-bahamas-BOOK,0.33,Bahamas Sailings,Compare Sailings And Dates,Call A Cruise Planning Expert
RC-npq-rci-dest-bahamas-BOOK,npq-rci-dest-bahamas--2-4-night,npq-rci-dest-bahamas,/en/go/lines/royal-caribbean/to/bahamas/?nights=3,3 day bahamas cruise royal caribbean,"phrase (discovery, negatives applied)",260,BOOK-NOW,"Knows line and destination; call must narrow port, dates and cabin",fwd-RC-npq-rci-dest-bahamas-BOOK,0.33,Bahamas Sailings,Compare Sailings And Dates,Call A Cruise Planning Expert
RC-npq-rci-dest-bahamas-BOOK,npq-rci-dest-bahamas--2-4-night,npq-rci-dest-bahamas,/en/go/lines/royal-caribbean/to/bahamas/?nights=3,royal caribbean cruise bahamas 3 nights,exact,140,BOOK-NOW,"Knows line and destination; call must narrow port, dates and cabin",fwd-RC-npq-rci-dest-bahamas-BOOK,0.48,Bahamas Sailings,Compare Sailings And Dates,Call A Cruise Planning Expert
RC-p003-BOOK,p003--seniors,p003,/en/go/lines/royal-caribbean/,royal caribbean senior discount,exact,390,BOOK-NOW,Brand-committed shopper; call must surface current sailings and price one,fwd-RC-p003-BOOK,0.83,Royal Caribbean Cruises,Compare Sailings And Dates,Call A Cruise Specialist
RC-p003-BOOK,p003--seniors,p003,/en/go/lines/royal-caribbean/,royal caribbean senior discount,"phrase (discovery, negatives applied)",390,BOOK-NOW,Brand-committed shopper; call must surface current sailings and price one,fwd-RC-p003-BOOK,0.83,Royal Caribbean Cruises,Compare Sailings And Dates,Call A Cruise Specialist
RC-npq-rci-dest-western-caribbean-BOOK,npq-rci-dest-western-caribbean--7-night,npq-rci-dest-western-caribbean,/en/go/lines/royal-caribbean/to/western-caribbean/?nights=7,7 day western caribbean cruise royal caribbean,exact,390,BOOK-NOW,"Knows line and destination; call must narrow port, dates and cabin",fwd-RC-npq-rci-dest-western-caribbean-BOOK,0.25,Western Caribbean Sailings,Compare Sailings And Dates,Call A Cruise Planning Expert
RC-npq-rci-dest-western-caribbean-BOOK,npq-rci-dest-western-caribbean--7-night,npq-rci-dest-western-caribbean,/en/go/lines/royal-caribbean/to/western-caribbean/?nights=7,7 day western caribbean cruise royal caribbean,"phrase (discovery, negatives applied)",390,BOOK-NOW,"Knows line and destination; call must narrow port, dates and cabin",fwd-RC-npq-rci-dest-western-caribbean-BOOK,0.25,Western Caribbean Sailings,Compare Sailings And Dates,Call A Cruise Planning Expert
RC-npq-rci-miami-BOOK,npq-rci-miami--7-night,npq-rci-miami,/en/go/lines/royal-caribbean/from/miami/?nights=7,royal caribbean 7 day cruise from miami,exact,390,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-miami-BOOK,0.23,Royal Caribbean From Miami,Miami Sailings And Dates,Talk To A Cruise Specialist
RC-npq-rci-miami-BOOK,npq-rci-miami--7-night,npq-rci-miami,/en/go/lines/royal-caribbean/from/miami/?nights=7,royal caribbean 7 day cruise from miami,"phrase (discovery, negatives applied)",390,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-miami-BOOK,0.23,Royal Caribbean From Miami,Miami Sailings And Dates,Talk To A Cruise Specialist
RC-npq-ship-symphony-of-the-seas-BOOK,npq-ship-symphony-of-the-seas--prices,npq-ship-symphony-of-the-seas,/en/go/ships/symphony-of-the-seas/,symphony of the seas ticket price,exact,390,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-symphony-of-the-seas-BOOK,0.20,Symphony Of The Seas Cruises,Check Symphony Sailing Dates,Talk To A Cruise Specialist
RC-npq-ship-symphony-of-the-seas-BOOK,npq-ship-symphony-of-the-seas--prices,npq-ship-symphony-of-the-seas,/en/go/ships/symphony-of-the-seas/,symphony of the seas ticket price,"phrase (discovery, negatives applied)",390,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-symphony-of-the-seas-BOOK,0.20,Symphony Of The Seas Cruises,Check Symphony Sailing Dates,Talk To A Cruise Specialist
RC-npq-ship-harmony-of-the-seas-BOOK,npq-ship-harmony-of-the-seas--prices,npq-ship-harmony-of-the-seas,/en/go/ships/harmony-of-the-seas/,harmony of the seas ticket price,exact,320,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-harmony-of-the-seas-BOOK,0.20,Harmony Of The Seas Cruises,Check Harmony Sailing Dates,Talk To A Cruise Specialist
RC-npq-ship-harmony-of-the-seas-BOOK,npq-ship-harmony-of-the-seas--prices,npq-ship-harmony-of-the-seas,/en/go/ships/harmony-of-the-seas/,harmony of the seas ticket price,"phrase (discovery, negatives applied)",320,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-harmony-of-the-seas-BOOK,0.20,Harmony Of The Seas Cruises,Check Harmony Sailing Dates,Talk To A Cruise Specialist
RC-npq-ship-allure-of-the-seas-BOOK,npq-ship-allure-of-the-seas--prices,npq-ship-allure-of-the-seas,/en/go/ships/allure-of-the-seas/,allure of the seas ticket price,exact,320,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-allure-of-the-seas-BOOK,0.22,Allure Of The Seas Cruises,Check Allure Sailing Dates,Talk To A Cruise Specialist
RC-npq-ship-allure-of-the-seas-BOOK,npq-ship-allure-of-the-seas--prices,npq-ship-allure-of-the-seas,/en/go/ships/allure-of-the-seas/,allure of the seas ticket price,"phrase (discovery, negatives applied)",320,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-allure-of-the-seas-BOOK,0.22,Allure Of The Seas Cruises,Check Allure Sailing Dates,Talk To A Cruise Specialist
RC-p002-BOOK,p002--allure,p002,/en/go/lines/royal-caribbean/from/galveston/,allure of the seas galveston,exact,320,BOOK-NOW,"PAUSE-AT-LAUNCH: no bookable inventory, see lp-system/out/verification-2026-07-29.md. Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-p002-BOOK,0.20,Royal Caribbean From Galveston,Galveston Sailings And Dates,Talk To A Cruise Specialist
RC-p002-BOOK,p002--allure,p002,/en/go/lines/royal-caribbean/from/galveston/,allure of the seas galveston,"phrase (discovery, negatives applied)",320,BOOK-NOW,"PAUSE-AT-LAUNCH: no bookable inventory, see lp-system/out/verification-2026-07-29.md. Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-p002-BOOK,0.20,Royal Caribbean From Galveston,Galveston Sailings And Dates,Talk To A Cruise Specialist
RC-npq-rci-dest-mediterranean-BOOK,npq-rci-dest-mediterranean--7-night,npq-rci-dest-mediterranean,/en/go/lines/royal-caribbean/to/mediterranean/?nights=7,7 day mediterranean cruise royal caribbean,exact,170,BOOK-NOW,"Knows line and destination; call must narrow port, dates and cabin",fwd-RC-npq-rci-dest-mediterranean-BOOK,0.20,Mediterranean Sailings,Compare Sailings And Dates,Call A Cruise Planning Expert
RC-npq-rci-dest-mediterranean-BOOK,npq-rci-dest-mediterranean--7-night,npq-rci-dest-mediterranean,/en/go/lines/royal-caribbean/to/mediterranean/?nights=7,7 day mediterranean cruise royal caribbean,"phrase (discovery, negatives applied)",170,BOOK-NOW,"Knows line and destination; call must narrow port, dates and cabin",fwd-RC-npq-rci-dest-mediterranean-BOOK,0.20,Mediterranean Sailings,Compare Sailings And Dates,Call A Cruise Planning Expert
RC-npq-rci-dest-mediterranean-BOOK,npq-rci-dest-mediterranean--7-night,npq-rci-dest-mediterranean,/en/go/lines/royal-caribbean/to/mediterranean/?nights=7,royal caribbean 7 night western mediterranean cruise,exact,110,BOOK-NOW,"Knows line and destination; call must narrow port, dates and cabin",fwd-RC-npq-rci-dest-mediterranean-BOOK,0.33,Mediterranean Sailings,Compare Sailings And Dates,Call A Cruise Planning Expert
RC-npq-rci-dest-southern-caribbean-BOOK,npq-rci-dest-southern-caribbean--7-night,npq-rci-dest-southern-caribbean,/en/go/lines/royal-caribbean/to/southern-caribbean/?nights=8,8 day southern caribbean cruise royal caribbean,exact,260,BOOK-NOW,"Knows line and destination; call must narrow port, dates and cabin",fwd-RC-npq-rci-dest-southern-caribbean-BOOK,0.25,Southern Caribbean Sailings,Compare Sailings And Dates,Call A Cruise Planning Expert
RC-npq-rci-dest-southern-caribbean-BOOK,npq-rci-dest-southern-caribbean--7-night,npq-rci-dest-southern-caribbean,/en/go/lines/royal-caribbean/to/southern-caribbean/?nights=8,8 day southern caribbean cruise royal caribbean,"phrase (discovery, negatives applied)",260,BOOK-NOW,"Knows line and destination; call must narrow port, dates and cabin",fwd-RC-npq-rci-dest-southern-caribbean-BOOK,0.25,Southern Caribbean Sailings,Compare Sailings And Dates,Call A Cruise Planning Expert
RC-npq-rci-baltimore-BOOK,npq-rci-baltimore--bermuda,npq-rci-baltimore,/en/go/lines/royal-caribbean/from/baltimore/,royal caribbean cruise to bermuda from baltimore,exact,260,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-baltimore-BOOK,0.20,Royal Caribbean From Baltimore,Baltimore Sailings And Dates,Talk To A Cruise Specialist
RC-npq-rci-baltimore-BOOK,npq-rci-baltimore--bermuda,npq-rci-baltimore,/en/go/lines/royal-caribbean/from/baltimore/,royal caribbean cruise to bermuda from baltimore,"phrase (discovery, negatives applied)",260,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-baltimore-BOOK,0.20,Royal Caribbean From Baltimore,Baltimore Sailings And Dates,Talk To A Cruise Specialist
